country,crop_type,disease_name,avg_disease_probability,avg_yield_loss_percent,avg_economic_loss_usd_per_hectare,avg_food_security_impact_score,records
Egypt,Tomato,Tomato Yellow Leaf Curl Virus,0.6425,45.424090909090914,18675.29340909091,64.42545454545456,44
Ghana,Mango,Anthracnose,0.6424898148148149,45.065000000000005,19064.666944444445,62.43907407407408,108
Nigeria,Cotton,Cotton Wilt,0.6424068965517241,43.686551724137935,20135.06655172414,61.49637931034483,58
China,Banana,Panama Disease,0.642233962264151,44.96188679245283,18767.273396226414,61.65830188679245,53
Thailand,Wheat,Wheat Rust,0.6422093023255814,45.087906976744186,16362.217441860465,62.53999999999999,43
Ghana,Sugarcane,Red Rot,0.6420888888888889,45.40685185185185,17447.541666666668,63.267222222222216,54
India,Tomato,Bacterial Wilt,0.6420757575757576,45.157575757575756,17963.51303030303,62.026969696969694,33
Nigeria,Carrot,Carrot Mosaic Virus,0.64205,44.7646875,17137.870625,61.6190625,32
Ethiopia,Mango,Anthracnose,0.642012037037037,44.60472222222223,17140.492685185185,61.87759259259259,108
Kenya,Soybean,Soybean Rust,0.6419925925925926,44.88564814814814,17239.34537037037,62.52222222222222,108
Colombia,Potato,Late Blight,0.6419344827586206,44.879482758620696,19757.80224137931,62.55344827586207,58
Thailand,Carrot,Carrot Mosaic Virus,0.6419058823529412,45.38117647058824,17856.325294117647,63.28205882352942,34
Thailand,Cotton,Cotton Leaf Curl Virus,0.6418999999999999,44.36603448275862,17608.964655172414,61.283793103448275,58
Vietnam,Mung Bean,Mung Bean Mosaic Virus,0.6418794117647059,44.30794117647059,19366.799705882353,60.60441176470589,34
South Africa,Carrot,Carrot Mosaic Virus,0.641565625,44.660625,18885.226875,63.959375,32
Nigeria,Sorghum,Sorghum Mosaic Virus,0.6414636363636363,44.294318181818184,17153.551136363636,61.89227272727272,44
Ghana,Cocoa,Cocoa Mosaic Virus,0.641418918918919,45.01513513513513,16549.83810810811,62.25918918918919,37
Indonesia,Tomato,Tomato Yellow Leaf Curl Virus,0.6413636363636364,44.79030303030303,16680.374545454546,60.43545454545454,33
Nigeria,Millet,Millet Mosaic Virus,0.6413621621621621,45.579459459459464,17913.243243243243,62.79135135135136,37
Indonesia,Rice,Bacterial Leaf Blight,0.6412864864864865,43.66567567567568,16450.13405405405,58.637297297297295,37
Ghana,Tomato,Tomato Yellow Leaf Curl Virus,0.6411757575757575,45.32151515151516,19430.332424242424,62.9839393939394,33
Brazil,Maize,Northern Corn Leaf Blight,0.6410944444444445,44.68833333333333,18150.545925925926,62.15648148148148,54
Bangladesh,Wheat,Wheat Rust,0.6409941176470588,44.08803921568627,20625.78450980392,60.561764705882354,51
Egypt,Sorghum,Sorghum Mosaic Virus,0.6409066666666667,45.18222222222222,17825.17088888889,64.29244444444444,45
Australia,Cauliflower,Cauliflower Mosaic Virus,0.6407425,47.01275,19261.29675,66.499,40
Ethiopia,Tomato,Bacterial Wilt,0.6406999999999999,45.15111111111111,16321.785777777777,61.834666666666664,45
Iran,Barley,Barley Mosaic Virus,0.6406368421052632,46.81657894736842,22782.19657894737,66.12657894736842,38
Indonesia,Citrus,Citrus Canker,0.6405009259259259,44.06092592592592,18974.1375,59.92472222222222,108
Thailand,Sugarcane,Red Rot,0.640274,44.7676,16748.444199999998,62.163199999999996,50
Papua New Guinea,Soybean,Soybean Rust,0.6402212962962963,44.15398148148148,17793.62638888889,59.86712962962962,108
Thailand,Cucumber,Downy Mildew,0.6400527777777777,44.829629629629636,19491.681666666667,62.411203703703706,108
Morocco,Garlic,Garlic Mosaic Virus,0.6399236842105264,46.044736842105266,18376.186315789473,64.80763157894737,38
Brazil,Barley,Barley Mosaic Virus,0.6398952380952381,45.16190476190476,20006.086904761905,62.87452380952381,42
Vietnam,Tomato,Tomato Yellow Leaf Curl Virus,0.6398658536585367,44.09463414634146,21321.13975609756,60.02414634146341,41
Vietnam,Chickpea,Ascochyta Blight,0.6396398148148149,44.846296296296295,20496.919537037036,60.64157407407407,108
Ukraine,Banana,Panama Disease,0.6396033333333333,44.78516666666667,19249.765166666664,62.29533333333334,60
Italy,Rice,Rice Blast,0.6393580645161291,45.86838709677419,19741.862903225807,63.269354838709674,31
Bangladesh,Chickpea,Ascochyta Blight,0.6392768518518518,44.42018518518518,17653.57796296296,60.415,108
Colombia,Carrot,Carrot Root Rot,0.6391425,44.312,17140.59175,61.36725,40
Brazil,Mango,Anthracnose,0.6390250000000001,44.95342592592593,18193.393333333333,62.36009259259259,108
Australia,Garlic,Garlic Mosaic Virus,0.6388738095238095,46.44261904761905,17814.91595238095,66.29190476190476,42
Nigeria,Soybean,Soybean Rust,0.638836111111111,44.93509259259259,20213.839814814815,62.07092592592593,108
Papua New Guinea,Pomegranate,Pomegranate Mosaic Virus,0.6387848484848484,44.026363636363634,18859.23212121212,60.27909090909091,33
Italy,Banana,Panama Disease,0.6385263157894737,44.8359649122807,20400.54561403509,62.21877192982456,57
Indonesia,Banana,Black Sigatoka,0.6385255319148936,44.44553191489362,18937.313404255317,60.62489361702127,47
Thailand,Cocoa,Cocoa Root Rot,0.6384826086956522,45.09934782608696,15298.14108695652,62.8345652173913,46
Nigeria,Coffee,Coffee Leaf Rust,0.638475925925926,44.76046296296296,19225.23796296296,62.41555555555556,108
Vietnam,Tomato,Tomato Early Blight,0.6383787878787879,45.28787878787879,19923.104545454546,60.90363636363636,33
Thailand,Cabbage,Black Rot,0.6382814814814814,44.834074074074074,18027.520555555555,61.97138888888889,108
Ethiopia,Rice,Rice Tungro Virus,0.6382135135135135,45.13216216216217,16504.186216216218,62.19513513513514,37
Vietnam,Okra,Okra Mosaic Virus,0.6380950000000001,45.334500000000006,17326.920000000002,61.07725000000001,40
Iran,Canola,Canola Mosaic Virus,0.638,47.33896551724138,19442.129655172415,66.74586206896552,29
Indonesia,Cucumber,Downy Mildew,0.6379962962962963,44.187592592592594,18095.779814814814,60.42629629629629,108
Iran,Millet,Millet Mosaic Virus,0.6378607142857142,46.083571428571425,14735.2325,65.05357142857143,28
Vietnam,Pomegranate,Pomegranate Mosaic Virus,0.6375485714285715,45.14742857142858,21390.24257142857,60.966857142857144,35
Colombia,Soybean,Soybean Rust,0.6375240740740741,45.23138888888889,19795.927962962964,62.7799074074074,108
China,Sorghum,Sorghum Mosaic Virus,0.6374333333333334,45.41366666666667,17280.546,62.68033333333333,30
Thailand,Cotton,Cotton Wilt,0.6372720000000001,44.0712,21925.1464,61.348800000000004,50
India,Banana,Black Sigatoka,0.6372122807017544,45.68736842105263,19644.627719298245,63.15157894736842,57
Ethiopia,Grapes,Downy Mildew,0.6372,44.8237962962963,18829.623703703703,61.73138888888889,108
India,Canola,Canola Mosaic Virus,0.637184375,45.6896875,16025.6759375,63.3746875,32
Papua New Guinea,Guava,Guava Mosaic Virus,0.6371552631578947,44.72578947368421,18104.363421052632,60.73342105263158,38
Colombia,Banana,Black Sigatoka,0.6369912280701755,45.62754385964912,22857.551228070173,63.0919298245614,57
Vietnam,Sorghum,Sorghum Mosaic Virus,0.6369583333333333,45.63944444444444,19888.16833333333,61.541111111111114,36
Thailand,Potato,Early Blight,0.6369528301886792,45.362641509433956,20028.118867924528,62.6911320754717,53
Bangladesh,Cotton,Cotton Leaf Curl Virus,0.6367859649122807,43.09157894736842,20223.76561403509,59.52228070175438,57
Morocco,Okra,Okra Mosaic Virus,0.6366864864864865,45.99945945945946,20152.271081081082,65.3072972972973,37
Bangladesh,Sorghum,Sorghum Mosaic Virus,0.6366738095238096,44.17357142857143,19670.03976190476,59.935,42
Argentina,Guava,Guava Mosaic Virus,0.6366705882352941,44.786764705882355,21121.362058823528,61.93529411764706,34
Brazil,Soybean,Soybean Rust,0.6365990740740741,45.085,20683.204074074074,62.07037037037038,108
South Africa,Banana,Panama Disease,0.6365542372881355,45.55542372881356,21029.015762711864,64.57203389830508,59
Ghana,Millet,Millet Mosaic Virus,0.6365487804878049,44.856585365853654,22616.97268292683,62.34878048780488,41
Thailand,Tomato,Tomato Early Blight,0.6365416666666667,45.20611111111111,19779.47611111111,62.727777777777774,36
Papua New Guinea,Cabbage,Black Rot,0.636487962962963,43.95268518518519,18754.36296296296,60.18,108
India,Coffee,Coffee Leaf Rust,0.6364157407407407,44.04842592592593,18773.366944444442,61.56453703703704,108
Ghana,Cotton,Cotton Wilt,0.6362709090909091,44.12436363636364,16016.309818181819,61.247090909090915,55
Papua New Guinea,Garlic,Garlic Mosaic Virus,0.6362441176470588,44.00794117647059,17163.145588235293,59.94558823529412,34
New Zealand,Tomato,Tomato Yellow Leaf Curl Virus,0.6362263157894738,45.080789473684206,18363.32789473684,62.33342105263158,38
Colombia,Cotton,Cotton Wilt,0.6362107142857143,45.026428571428575,17111.12125,62.40446428571429,56
Thailand,Citrus,Citrus Canker,0.6361314814814816,44.72814814814815,19018.110185185185,62.06231481481482,108
Ukraine,Millet,Millet Mosaic Virus,0.6360435897435897,43.725641025641025,17249.78769230769,60.669230769230765,39
Bangladesh,Cotton,Cotton Wilt,0.6358823529411765,45.65607843137255,18698.90568627451,61.062745098039215,51
Papua New Guinea,Potato,Early Blight,0.6358298507462686,44.05298507462687,18293.204925373135,60.53462686567165,67
Egypt,Guava,Guava Mosaic Virus,0.6358157894736842,45.107894736842105,16198.82947368421,63.57473684210527,38
South Africa,Millet,Millet Mosaic Virus,0.6357609756097561,45.396829268292684,21004.58487804878,63.76146341463414,41
Ethiopia,Citrus,Citrus Canker,0.6356101851851852,44.065925925925924,21694.34574074074,61.184814814814814,108
India,Barley,Barley Mosaic Virus,0.6355057142857142,44.359428571428566,19932.747714285717,60.731428571428566,35
Colombia,Citrus,Citrus Canker,0.635412037037037,44.85166666666666,18418.601203703704,62.317962962962966,108
Brazil,Garlic,Garlic Mosaic Virus,0.6353951219512195,43.94121951219512,18356.07219512195,60.728292682926835,41
Indonesia,Rice,Rice Tungro Virus,0.6353619047619047,43.171190476190475,21026.698333333334,59.328571428571436,42
France,Potato,Late Blight,0.6353120689655173,43.92793103448276,16709.696379310346,61.46913793103448,58
Ghana,Grapes,Downy Mildew,0.6352194444444444,44.408055555555556,17791.390277777777,62.04018518518519,108
Ethiopia,Canola,Canola Mosaic Virus,0.6351348837209302,44.96953488372093,17001.918604651164,62.24837209302325,43
South Africa,Pomegranate,Pomegranate Mosaic Virus,0.6350170731707316,44.964390243902436,17055.493902439026,64.55073170731707,41
Indonesia,Cabbage,Black Rot,0.6348712962962964,44.52462962962963,18687.482962962964,60.65351851851852,108
Indonesia,Coffee,Coffee Leaf Rust,0.6348037037037038,44.40240740740741,19684.939722222225,60.0325,108
Ethiopia,Sugarcane,Smut,0.6347574074074074,43.695,18181.210925925927,61.406666666666666,54
Kenya,Mango,Anthracnose,0.6346907407407407,44.769999999999996,17936.048796296298,61.946296296296296,108
Colombia,Carrot,Carrot Mosaic Virus,0.634639393939394,46.02363636363636,16208.83090909091,62.959393939393934,33
Indonesia,Sorghum,Sorghum Mosaic Virus,0.6346066666666667,44.22633333333333,17854.42166666667,60.02633333333333,30
Bangladesh,Cabbage,Black Rot,0.6345796296296297,44.21824074074074,18841.038425925926,60.852222222222224,108
Kenya,Tomato,Bacterial Wilt,0.6345277777777778,44.675555555555555,20038.16833333333,61.472500000000004,36
Thailand,Chili,Anthracnose,0.634450925925926,44.18527777777778,18267.50064814815,61.66527777777778,108
Kenya,Chickpea,Ascochyta Blight,0.6344175925925926,45.279629629629625,19956.45805555556,62.19064814814815,108
Mexico,Rice,Rice Blast,0.6343763157894737,46.92184210526316,21779.43605263158,65.95526315789475,38
Turkey,Garlic,Garlic Mosaic Virus,0.6343694444444444,44.7275,19096.915833333333,61.63361111111111,36
Ukraine,Tomato,Bacterial Wilt,0.6343189189189189,44.524054054054055,20276.432702702703,61.76783783783783,37
Ghana,Carrot,Carrot Mosaic Virus,0.6342829268292683,43.978292682926835,18823.956585365853,61.808292682926826,41
Colombia,Rice,Rice Tungro Virus,0.634209375,44.239375,23179.874375,62.149375,32
Indonesia,Barley,Barley Mosaic Virus,0.6341666666666667,44.157575757575756,20345.119090909087,60.34,33
Colombia,Garlic,Garlic Mosaic Virus,0.6341625,43.260000000000005,19567.548749999998,60.99325,40
Kenya,Chili,Anthracnose,0.6339722222222222,45.19157407407407,18704.37759259259,62.18361111111111,108
India,Chili,Anthracnose,0.6338148148148148,44.78037037037037,18644.964444444442,62.37722222222222,108
South Africa,Mung Bean,Mung Bean Mosaic Virus,0.63379375,44.3078125,20898.514375,62.955625,32
Kenya,Grapes,Downy Mildew,0.6337111111111111,44.881018518518516,18842.849074074074,62.1375,108
Vietnam,Citrus,Citrus Canker,0.6336462962962963,43.56703703703703,19667.659074074076,59.87324074074075,108
Papua New Guinea,Cotton,Cotton Wilt,0.633626923076923,43.97076923076923,17662.18673076923,60.62692307692308,52
Kenya,Cauliflower,Cauliflower Mosaic Virus,0.633525,45.27075,18983.67775,63.284749999999995,40
Pakistan,Cocoa,Cocoa Mosaic Virus,0.6334472222222223,45.04611111111112,17221.52388888889,63.60972222222223,36
Bangladesh,Pomegranate,Pomegranate Root Rot,0.6334055555555556,43.36361111111111,14771.370555555555,59.521388888888886,36
Egypt,Okra,Okra Mosaic Virus,0.6334,46.19555555555556,20009.623888888887,65.02444444444444,36
Italy,Rice,Rice Tungro Virus,0.6333794117647059,45.83176470588235,21161.296764705883,61.86911764705883,34
Papua New Guinea,Chickpea,Ascochyta Blight,0.6332861111111112,44.37972222222223,18449.718425925927,60.48324074074074,108
Ghana,Coffee,Coffee Leaf Rust,0.6332083333333333,44.32388888888889,16779.281666666666,61.94453703703704,108
Nigeria,Cucumber,Downy Mildew,0.6331537037037037,44.74074074074074,20145.784444444445,61.95935185185185,108
Brazil,Millet,Millet Mosaic Virus,0.633125,44.3109375,20702.392499999998,62.355625,32
Ethiopia,Soybean,Soybean Rust,0.6330666666666667,43.975,19430.08861111111,61.50537037037037,108
Brazil,Chili,Anthracnose,0.6330574074074073,45.181296296296296,18400.616944444442,62.44342592592593,108
Nigeria,Canola,Canola Mosaic Virus,0.6330257142857143,45.21057142857143,18561.629714285715,62.44085714285714,35
Indonesia,Tomato,Tomato Early Blight,0.6329558823529411,43.983823529411765,20490.275294117648,60.501176470588234,34
Nigeria,Wheat,Wheat Rust,0.6329276595744681,45.91340425531914,19087.483191489362,62.900000000000006,47
Ethiopia,Carrot,Carrot Mosaic Virus,0.632871052631579,43.37973684210527,16986.79052631579,60.41052631578947,38
Papua New Guinea,Millet,Millet Mosaic Virus,0.6328,43.816,17937.751666666667,59.722,30
Thailand,Mango,Anthracnose,0.6327722222222222,44.64944444444445,19341.153981481482,61.96157407407408,108
Nigeria,Citrus,Citrus Canker,0.6327083333333333,43.916666666666664,19015.39287037037,61.229629629629635,108
Brazil,Tomato,Tomato Early Blight,0.6325176470588235,44.32823529411765,20092.972058823532,61.93176470588235,34
Brazil,Sorghum,Sorghum Mosaic Virus,0.63248125,44.086875,19320.7715625,61.6728125,32
India,Sugarcane,Red Rot,0.6324052631578947,45.62280701754386,19356.55456140351,63.02912280701754,57
Iran,Potato,Late Blight,0.6323716666666667,45.4195,16990.7285,64.25116666666666,60
Nigeria,Pomegranate,Pomegranate Mosaic Virus,0.632190625,43.8675,18732.3846875,61.783125,32
Papua New Guinea,Chili,Anthracnose,0.6321675925925926,44.19861111111111,17466.03611111111,60.17324074074074,108
Italy,Tomato,Tomato Yellow Leaf Curl Virus,0.6321533333333333,44.27433333333333,20096.345333333335,61.445,30
Bangladesh,Wheat,Powdery Mildew,0.632138596491228,44.31982456140351,20487.252631578947,60.15771929824561,57
Bangladesh,Sorghum,Sorghum Root Rot,0.6320931034482759,43.56413793103448,15894.009655172415,59.782758620689656,29
Nigeria,Barley,Barley Mosaic Virus,0.6320117647058823,44.387058823529415,19634.03705882353,61.70794117647059,34
Ethiopia,Potato,Early Blight,0.6319442622950819,43.87934426229508,16287.445901639343,61.51754098360656,61
Brazil,Tomato,Bacterial Wilt,0.6318921052631579,44.895,19178.963684210525,62.22736842105263,38
Vietnam,Cauliflower,Cauliflower Mosaic Virus,0.631765909090909,43.76704545454545,21057.12181818182,59.93477272727273,44
Kenya,Wheat,Powdery Mildew,0.6317377358490567,44.53603773584906,19142.55056603774,62.61679245283019,53
Kenya,Coffee,Coffee Leaf Rust,0.6316250000000001,43.81842592592593,18392.87138888889,60.94509259259259,108
South Africa,Canola,Canola Mosaic Virus,0.6315766666666666,45.056333333333335,14946.473333333333,63.76866666666667,30
Bangladesh,Chili,Anthracnose,0.6314814814814815,44.73694444444445,20150.445740740743,60.801111111111105,108
Ethiopia,Cotton,Cotton Leaf Curl Virus,0.6314413043478261,44.2604347826087,17602.873695652175,61.57478260869566,46
Iran,Pea,Pea Mosaic Virus,0.6314022727272728,45.29,19842.916363636363,64.46545454545455,44
Nigeria,Mango,Anthracnose,0.6313675925925927,44.45037037037037,18185.990462962964,61.81074074074075,108
India,Tomato,Tomato Yellow Leaf Curl Virus,0.6312973684210527,44.92236842105263,18425.084210526315,61.83947368421053,38
Papua New Guinea,Carrot,Carrot Root Rot,0.6312800000000001,43.37,17651.117000000002,58.85875,40
Australia,Guava,Guava Mosaic Virus,0.6312452380952381,45.59357142857143,20911.39738095238,63.862380952380946,42
Colombia,Cabbage,Black Rot,0.6312212962962962,44.372499999999995,19525.610925925925,61.6575925925926,108
Italy,Sorghum,Sorghum Mosaic Virus,0.6311641025641026,45.08948717948718,20177.438461538462,62.268974358974354,39
USA,Banana,Panama Disease,0.6310071428571428,44.30017857142857,18464.42357142857,61.479642857142856,56
Vietnam,Grapes,Downy Mildew,0.6309879629629629,43.741388888888885,18601.95537037037,59.68509259259259,108
Brazil,Mung Bean,Mung Bean Mosaic Virus,0.6308416666666666,45.255833333333335,18161.73138888889,63.41972222222223,36
Colombia,Tomato,Tomato Early Blight,0.6307705882352942,44.86323529411764,21972.864705882355,62.13235294117647,34
Kenya,Cocoa,Cocoa Mosaic Virus,0.6307,45.35342105263158,17443.334736842105,61.95684210526316,38
Thailand,Sugarcane,Smut,0.630698275862069,44.015344827586205,19729.75827586207,61.19948275862069,58
Ghana,Guava,Guava Mosaic Virus,0.6306028571428571,42.56742857142857,18208.608285714286,59.744571428571426,35
Thailand,Millet,Millet Mosaic Virus,0.6303522727272728,44.66977272727273,19826.75931818182,61.72772727272727,44
Nigeria,Maize,Maize Smut,0.6303352941176471,44.57019607843137,18596.512941176472,61.281960784313725,51
Nigeria,Potato,Early Blight,0.6303267857142857,43.91392857142857,16822.223928571428,61.128392857142856,56
